prod,subfund,issuer,date_auth,doc,deriv,type,id_prod,id_subfund,url_doc,name_subfund,name_prod,diff_text,year
Ping An of China Asset Management Fund (BQU072),China Green Bond Fund (BQU074),Carne Global Fund Managers (Luxembourg) S.A.,2021-06-16,Offering Documents,No,25,BQU072,BQU074,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQU074&docType=OD,China Green Bond Fund,Ping An of China Asset Management Fund,Green Bond,2021
Ping An of China Asset Management Fund (BQU072),China High Yield Private Strategy Bond Fund (BQU075),Carne Global Fund Managers (Luxembourg) S.A.,2021-06-16,Offering Documents,No,25,BQU072,BQU075,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQU075&docType=OD,China High Yield Private Strategy Bond Fund,Ping An of China Asset Management Fund,High Yield Private Strategy Bond,2021
Ping An of China Asset Management Fund (BQU072),Emerging Market Income Fund (BQU076),Carne Global Fund Managers (Luxembourg) S.A.,2021-06-16,Offering Documents,No,25,BQU072,BQU076,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQU076&docType=OD,Emerging Market Income Fund,Ping An of China Asset Management Fund,Emerging Market Income,2021
Ping An of China Select Investment Fund Series (AWO197),Ping An Money Market Fund (BQN919),Ping An of China Asset Management (Hong Kong) Company Limited,2021-03-15,Offering Documents,No,4,AWO197,BQN919,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQN919&docType=OD,Ping An Money Market Fund,Ping An of China Select Investment Fund Series,Money Market,2021
Principal Global Investors Funds (ABH670),Asian High Yield Fund (BPK666),Principal Global Investors (Ireland) Limited,2020-04-20,Offering Documents,No,11,ABH670,BPK666,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPK666&docType=OD,Asian High Yield Fund,Principal Global Investors Funds,Asian High Yield,2020
Principal Global Investors Funds (ABH670),Global Diversified Income Fund (BPO759),Principal Global Investors (Ireland) Limited,2020-08-18,Offering Documents,No,13,ABH670,BPO759,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPO759&docType=OD,Global Diversified Income Fund,Principal Global Investors Funds,Diversified Income,2020
Principal Global Investors Funds (ABH670),Global Property Securities Fund (BOS520),Principal Global Investors (Ireland) Limited,2020-01-09,Offering Documents,No,11,ABH670,BOS520,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BOS520&docType=OD,Global Property Securities Fund,Principal Global Investors Funds,Property Securities,2020
Principal Global Investors Funds (ABH670),Origin Global Emerging Markets Fund (BOS521),Principal Global Investors (Ireland) Limited,2020-01-09,Offering Documents,No,11,ABH670,BOS521,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BOS521&docType=OD,Origin Global Emerging Markets Fund,Principal Global Investors Funds,Origin Emerging Markets,2020
Principal Global Investors Funds (ABH670),Origin Global Smaller Companies Fund (BOS522),Principal Global Investors (Ireland) Limited,2020-01-09,Offering Documents,No,11,ABH670,BOS522,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BOS522&docType=OD,Origin Global Smaller Companies Fund,Principal Global Investors Funds,Origin Smaller Companies,2020
Principal Global Investors Funds (ABH670),Post Short Duration High Yield Fund (BOS523),Principal Global Investors (Ireland) Limited,2020-01-09,Offering Documents,No,11,ABH670,BOS523,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BOS523&docType=OD,Post Short Duration High Yield Fund,Principal Global Investors Funds,Post Short Duration High Yield,2020
Principal Prosperity Series (AHX979),Principal Sustainable Asian Allocation Fund (BRS093),Principal Asset Management Company (Asia) Limited,2021-12-06,Offering Documents,No,2,AHX979,BRS093,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRS093&docType=OD,Principal Sustainable Asian Allocation Fund,Principal Prosperity Series,Sustainable Asian Allocation,2021
Principal Prosperity Series (AHX979),Principal Sustainable Asian Income Fund (BRS091),Principal Asset Management Company (Asia) Limited,2021-12-06,Offering Documents,No,2,AHX979,BRS091,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRS091&docType=OD,Principal Sustainable Asian Income Fund,Principal Prosperity Series,Sustainable Asian Income,2021
Schroder International Selection Fund (AEU509),European Sustainable Equity (BSQ710),Schroder Investment Management (Europe) S.A.,2022-08-18,Offering Documents,No,11,AEU509,BSQ710,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSQ710&docType=OD,European Sustainable Equity,Schroder International Selection Fund,European Sustainable Equity,2022
Schroder International Selection Fund (AEU509),Global Sustainable Food and Water (BSS918),Schroder Investment Management (Europe) S.A.,2022-09-09,Offering Documents,No,11,AEU509,BSS918,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSS918&docType=OD,Global Sustainable Food and Water,Schroder International Selection Fund,Global Sustainable Food and Water,2022
Schroder International Selection Fund (AEU509),Healthcare Innovation (BSI024),Schroder Investment Management (Europe) S.A.,2022-06-06,Offering Documents,No,11,AEU509,BSI024,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSI024&docType=OD,Healthcare Innovation,Schroder International Selection Fund,Healthcare Innovation,2022
Schroder International Selection Fund (AEU509),Sustainable Asian Equity (BSQ711),Schroder Investment Management (Europe) S.A.,2022-08-18,Offering Documents,No,11,AEU509,BSQ711,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSQ711&docType=OD,Sustainable Asian Equity,Schroder International Selection Fund,Sustainable Asian Equity,2022
Schroder International Selection Fund (AEU509),Sustainable Multi-Asset Income (BRV480),Schroder Investment Management (Europe) S.A.,2022-01-10,Offering Documents,No,11,AEU509,BRV480,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRV480&docType=OD,Sustainable Multi-Asset Income,Schroder International Selection Fund,Sustainable Multi-Asset Income,2022
Schroder Umbrella Fund II (AWW393),Schroder Global Multi-Asset Thematic Fund (BQV387),Schroder Investment Management (Hong Kong) Limited,2021-05-31,Offering Documents,No,0,AWW393,BQV387,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQV387&docType=OD,Schroder Global Multi-Asset Thematic Fund,Schroder Umbrella Fund II,Global Multi-Asset Thematic,2021
SinoPac Money Market Funds (BPQ736),,SinoPac Asset Management (Asia) Limited,2020-09-09,Offering Documents,,0,BPQ736,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,SinoPac Money Market Funds,,2020
SinoPac Money Market Funds (BPQ736),SinoPac USD Money Market Fund (BPQ737),SinoPac Asset Management (Asia) Limited,2020-09-09,Offering Documents,No,4,BPQ736,BPQ737,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPQ737&docType=OD,SinoPac USD Money Market Fund,SinoPac Money Market Funds,USD,2020
Sun Life Asset Management Funds (BPT917),,Sun Life Asset Management (HK) Limited,2020-09-29,Offering Documents,,0,BPT917,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,Sun Life Asset Management Funds,,2020
Sun Life Asset Management Funds (BPT917),Sun Life AM Global Low Carbon Index Fund (BTA105),Sun Life Asset Management (HK) Limited,2022-11-22,,No,0,BPT917,BTA105,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BTA105&docType=OD,Sun Life AM Global Low Carbon Index Fund,Sun Life Asset Management Funds,AM Global Low Carbon Index,2022
Sun Life Asset Management Funds (BPT917),Sun Life AM Hong Kong ESG Index Fund (BPT918),Sun Life Asset Management (HK) Limited,2020-09-29,Offering Documents,No,7,BPT917,BPT918,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPT918&docType=OD,Sun Life AM Hong Kong ESG Index Fund,Sun Life Asset Management Funds,AM Hong Kong ESG Index,2020
T. Rowe Price Funds SICAV (BGZ799),Asia Credit Bond Fund (BQC308),T. Rowe Price (Luxembourg) Management S.a r.l.,2020-11-17,Offering Documents,No,11,BGZ799,BQC308,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC308&docType=OD,Asia Credit Bond Fund,T. Rowe Price Funds SICAV,Asia Credit Bond,2020
T. Rowe Price Funds SICAV (BGZ799),Asian Opportunities Equity Fund (BPF263),T. Rowe Price (Luxembourg) Management S.a r.l.,2020-02-28,Offering Documents,No,11,BGZ799,BPF263,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPF263&docType=OD,Asian Opportunities Equity Fund,T. Rowe Price Funds SICAV,Asian Opportunities Equity,2020
T. Rowe Price Funds SICAV (BGZ799),China Evolution Equity Fund (BQM666),T. Rowe Price (Luxembourg) Management S.a r.l.,2021-02-03,Offering Documents,No,11,BGZ799,BQM666,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQM666&docType=OD,China Evolution Equity Fund,T. Rowe Price Funds SICAV,China Evolution Equity,2021
T. Rowe Price Funds SICAV (BGZ799),Emerging Markets Discovery Equity Fund (BPF264),T. Rowe Price (Luxembourg) Management S.a r.l.,2020-02-28,Offering Documents,No,11,BGZ799,BPF264,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPF264&docType=OD,Emerging Markets Discovery Equity Fund,T. Rowe Price Funds SICAV,Emerging Markets Discovery Equity,2020
T. Rowe Price Funds SICAV (BGZ799),Global Equity Dividend Fund (BQC307),T. Rowe Price (Luxembourg) Management S.a r.l.,2020-11-17,Offering Documents,No,11,BGZ799,BQC307,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC307&docType=OD,Global Equity Dividend Fund,T. Rowe Price Funds SICAV,Global Equity Dividend,2020
T. Rowe Price Funds SICAV (BGZ799),Global Growth Equity Fund (BQM667),T. Rowe Price (Luxembourg) Management S.a r.l.,2021-02-03,Offering Documents,No,11,BGZ799,BQM667,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQM667&docType=OD,Global Growth Equity Fund,T. Rowe Price Funds SICAV,Global Growth Equity,2021
T. Rowe Price Funds SICAV (BGZ799),Global Select Equity Fund (BRD891),T. Rowe Price (Luxembourg) Management S.a r.l.,2021-06-25,Offering Documents,No,11,BGZ799,BRD891,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRD891&docType=OD,Global Select Equity Fund,T. Rowe Price Funds SICAV,Global Select Equity,2021
T. Rowe Price Funds SICAV (BGZ799),Global Value Equity Fund (BRD892),T. Rowe Price (Luxembourg) Management S.a r.l.,2021-06-25,Offering Documents,No,11,BGZ799,BRD892,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRD892&docType=OD,Global Value Equity Fund,T. Rowe Price Funds SICAV,Global Value Equity,2021
T. Rowe Price Funds SICAV (BGZ799),Multi-Asset Global Income Fund (BQC309),T. Rowe Price (Luxembourg) Management S.a r.l.,2020-11-17,Offering Documents,No,11,BGZ799,BQC309,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC309&docType=OD,Multi-Asset Global Income Fund,T. Rowe Price Funds SICAV,Multi-Asset Global Income,2020
T. Rowe Price Funds SICAV (BGZ799),US Smaller Companies Equity Fund (BPF265),T. Rowe Price (Luxembourg) Management S.a r.l.,2020-02-28,Offering Documents,No,11,BGZ799,BPF265,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPF265&docType=OD,US Smaller Companies Equity Fund,T. Rowe Price Funds SICAV,US Smaller Companies Equity,2020
Taikang Kaitai Funds (BBQ508),Taikang Kaitai Hong Kong Dollar Money Market Fund (BRG187),Taikang Asset Management (Hong Kong) Company Limited,2021-09-02,Offering Documents,No,4,BBQ508,BRG187,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRG187&docType=OD,Taikang Kaitai Hong Kong Dollar Money Market Fund,Taikang Kaitai Funds,Hong Kong Dollar Money Market,2021
Taikang Kaitai Funds (BBQ508),Taikang Kaitai US Dollar Money Market Fund (BSG589),Taikang Asset Management (Hong Kong) Company Limited,2022-05-25,Offering Documents,No,4,BBQ508,BSG589,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSG589&docType=OD,Taikang Kaitai US Dollar Money Market Fund,Taikang Kaitai Funds,US Dollar Money Market,2022
UBS (HK) Fund Series (BHX642),UBS (HK) Fund Series - Asia Allocation Opportunity (USD) (BQN326),UBS Asset Management (Hong Kong) Limited,2021-02-03,Offering Documents,No,2,BHX642,BQN326,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQN326&docType=OD,UBS (HK) Fund Series - Asia Allocation Opportunity (USD),UBS (HK) Fund Series,- Asia Allocation Opportunity (USD),2021
UBS (HK) Fund Series (BHX642),UBS (HK) Fund Series - Asia Income Bond (USD) (BQN324),UBS Asset Management (Hong Kong) Limited,2021-02-03,Offering Documents,No,2,BHX642,BQN324,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQN324&docType=OD,UBS (HK) Fund Series - Asia Income Bond (USD),UBS (HK) Fund Series,- Asia Income Bond (USD),2021
UBS (HK) Fund Series (BHX642),UBS (HK) Fund Series - China Health Care Equity (USD) (BSD076),UBS Asset Management (Hong Kong) Limited,2022-04-19,Offering Documents,No,2,BHX642,BSD076,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSD076&docType=OD,UBS (HK) Fund Series - China Health Care Equity (USD),UBS (HK) Fund Series,- China Health Care Equity (USD),2022
UBS (HK) Fund Series (BHX642),UBS (HK) Fund Series - Credit Income Opportunity (USD) (BQG374),UBS Asset Management (Hong Kong) Limited,2021-01-27,Offering Documents,No,2,BHX642,BQG374,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQG374&docType=OD,UBS (HK) Fund Series - Credit Income Opportunity (USD),UBS (HK) Fund Series,- Credit Income Opportunity (USD),2021
UBS (HK) Fund Series (BHX642),UBS (HK) Fund Series - Global Income Bond (USD) (BQN325),UBS Asset Management (Hong Kong) Limited,2021-02-03,Offering Documents,No,2,BHX642,BQN325,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQN325&docType=OD,UBS (HK) Fund Series - Global Income Bond (USD),UBS (HK) Fund Series,- Global Income Bond (USD),2021
UBS (Lux) Bond SICAV (BPR687),,UBS Fund Management (Luxembourg) S.A.,2020-09-04,Offering Documents,,0,BPR687,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,UBS (Lux) Bond SICAV,,2020
UBS (Lux) Bond SICAV (BPR687),UBS (Lux) Bond SICAV - Asian High Yield (USD) (BPR688),UBS Fund Management (Luxembourg) S.A.,2020-09-04,Offering Documents,No,11,BPR687,BPR688,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPR688&docType=OD,UBS (Lux) Bond SICAV - Asian High Yield (USD),UBS (Lux) Bond SICAV,- Asian High Yield (USD),2020
UBS (Lux) Bond SICAV (BPR687),UBS (Lux) Bond SICAV - China Fixed Income (RMB) (BPR691),UBS Fund Management (Luxembourg) S.A.,2020-10-07,Offering Documents,No,11,BPR687,BPR691,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPR691&docType=OD,UBS (Lux) Bond SICAV - China Fixed Income (RMB),UBS (Lux) Bond SICAV,- China Fixed Income (RMB),2020
UBS (Lux) Bond SICAV (BPR687),UBS (Lux) Bond SICAV - USD High Yield (USD) (BPR690),UBS Fund Management (Luxembourg) S.A.,2020-09-04,Offering Documents,No,11,BPR687,BPR690,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPR690&docType=OD,UBS (Lux) Bond SICAV - USD High Yield (USD),UBS (Lux) Bond SICAV,- USD High Yield (USD),2020
UBS (Lux) Equity SICAV (AQQ447),UBS (Lux) Equity SICAV - Global Opportunity Sustainable (USD) (BRX809),UBS Fund Management (Luxembourg) S.A.,2022-02-16,Offering Documents,No,11,AQQ447,BRX809,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRX809&docType=OD,UBS (Lux) Equity SICAV - Global Opportunity Sustainable (USD),UBS (Lux) Equity SICAV,- Global Opportunity Sustainable (USD),2022
UBS (Lux) Strategy Fund (BRX761),,UBS Fund Management (Luxembourg) S.A.,2022-03-23,Offering Documents,,0,BRX761,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,UBS (Lux) Strategy Fund,,2022
UBS (Lux) Strategy Fund (BRX761),UBS (Lux) Strategy Fund - Balanced Sustainable (USD) (BRX762),UBS Fund Management (Luxembourg) S.A.,2022-03-23,Offering Documents,No,11,BRX761,BRX762,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRX762&docType=OD,UBS (Lux) Strategy Fund - Balanced Sustainable (USD),UBS (Lux) Strategy Fund,- Balanced Sustainable (USD),2022
UBS (Lux) Strategy Fund (BRX761),UBS (Lux) Strategy Fund - Fixed Income Sustainable (USD) (BRX763),UBS Fund Management (Luxembourg) S.A.,2022-03-23,Offering Documents,No,11,BRX761,BRX763,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRX763&docType=OD,UBS (Lux) Strategy Fund - Fixed Income Sustainable (USD),UBS (Lux) Strategy Fund,- Fixed Income Sustainable (USD),2022
UBS (Lux) Strategy Fund (BRX761),UBS (Lux) Strategy Fund - Growth Sustainable (USD) (BRX764),UBS Fund Management (Luxembourg) S.A.,2022-03-23,Offering Documents,No,11,BRX761,BRX764,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRX764&docType=OD,UBS (Lux) Strategy Fund - Growth Sustainable (USD),UBS (Lux) Strategy Fund,- Growth Sustainable (USD),2022
UBS (Lux) Strategy Fund (BRX761),UBS (Lux) Strategy Fund – Yield Sustainable (USD) (BRX765),UBS Fund Management (Luxembourg) S.A.,2022-03-23,Offering Documents,No,11,BRX761,BRX765,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRX765&docType=OD,UBS (Lux) Strategy Fund – Yield Sustainable (USD),UBS (Lux) Strategy Fund,– Yield Sustainable (USD),2022
UBS (Lux) Strategy SICAV (BSW919),,UBS Fund Management (Luxembourg) S.A.,2022-10-25,Offering Documents,,0,BSW919,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,UBS (Lux) Strategy SICAV,,2022
UBS (Lux) Strategy SICAV (BSW919),UBS (Lux) Strategy SICAV - Income Sustainable (USD) (BSW920),UBS Fund Management (Luxembourg) S.A.,2022-10-25,Offering Documents,No,11,BSW919,BSW920,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSW920&docType=OD,UBS (Lux) Strategy SICAV - Income Sustainable (USD),UBS (Lux) Strategy SICAV,- Income Sustainable (USD),2022
Value Partners Fund Series (BCG586),Value Partners All China Bond Fund (BQV079),Value Partners Hong Kong Limited,2021-06-11,Offering Documents,No,2,BCG586,BQV079,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQV079&docType=OD,Value Partners All China Bond Fund,Value Partners Fund Series,All China Bond,2021
Value Partners Ireland Fund ICAV (BPR817),,Carne Global Fund Managers (Ireland) Limited,2020-10-20,Offering Documents,,0,BPR817,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,Value Partners Ireland Fund ICAV,,2020
Value Partners Ireland Fund ICAV (BPR817),Value Partners China A Shares Consumption Fund (BQW755),Carne Global Fund Managers (Ireland) Limited,2021-07-12,Offering Documents,No,11,BPR817,BQW755,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQW755&docType=OD,Value Partners China A Shares Consumption Fund,Value Partners Ireland Fund ICAV,China A Shares Consumption,2021
Value Partners Ireland Fund ICAV (BPR817),Value Partners Health Care Fund (BPR818),Carne Global Fund Managers (Ireland) Limited,2020-10-20,Offering Documents,No,13,BPR817,BPR818,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BPR818&docType=OD,Value Partners Health Care Fund,Value Partners Ireland Fund ICAV,Health Care,2020
Wellington Management Funds (Luxembourg) III SICAV (BSE503),,Wellington Luxembourg S.a.r.l.,2022-05-30,Offering Documents,,0,BSE503,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,Wellington Management Funds (Luxembourg) III SICAV,,2022
Wellington Management Funds (Luxembourg) III SICAV (BSE503),Wellington Credit Income Fund (BSE506),Wellington Luxembourg S.a.r.l.,2022-05-30,Offering Documents,No,11,BSE503,BSE506,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSE506&docType=OD,Wellington Credit Income Fund,Wellington Management Funds (Luxembourg) III SICAV,Credit Income,2022
Wellington Management Funds (Luxembourg) III SICAV (BSE503),Wellington Global Property Income Fund (BSE505),Wellington Luxembourg S.a.r.l.,2022-05-30,Offering Documents,No,11,BSE503,BSE505,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSE505&docType=OD,Wellington Global Property Income Fund,Wellington Management Funds (Luxembourg) III SICAV,Global Property Income,2022
Wellington Management Funds (Luxembourg) III SICAV (BSE503),Wellington Multi-Asset High Income Fund (BSE507),Wellington Luxembourg S.a.r.l.,2022-05-30,Offering Documents,No,11,BSE503,BSE507,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSE507&docType=OD,Wellington Multi-Asset High Income Fund,Wellington Management Funds (Luxembourg) III SICAV,Multi-Asset High Income,2022
Wellington Management Funds (Luxembourg) III SICAV (BSE503),Wellington US Quality Growth Fund (BSE504),Wellington Luxembourg S.a.r.l.,2022-05-30,Offering Documents,No,11,BSE503,BSE504,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BSE504&docType=OD,Wellington US Quality Growth Fund,Wellington Management Funds (Luxembourg) III SICAV,US Quality Growth,2022
ZEAL Investment Series (BGA632),ZEAL Income Plus Fund (BRQ957),Zeal Asset Management Limited,2021-12-17,,No,0,BGA632,BRQ957,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRQ957&docType=OD,ZEAL Income Plus Fund,ZEAL Investment Series,Income Plus,2021
ZEAL Investment Series (BGA632),ZEAL Property Fund (BQC098),Zeal Asset Management Limited,2020-12-15,Offering Documents,No,2,BGA632,BQC098,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BQC098&docType=OD,ZEAL Property Fund,ZEAL Investment Series,Property,2020
Zurich Invest ICAV (BRY373),,Carne Global Fund Managers (Ireland) Limited,2022-06-07,Offering Documents,,0,BRY373,,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=nan&docType=OD,,Zurich Invest ICAV,,2022
Zurich Invest ICAV (BRY373),Zurich Blue Adventurous Fund (BRY374),Carne Global Fund Managers (Ireland) Limited,2022-06-07,Offering Documents,No,11,BRY373,BRY374,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRY374&docType=OD,Zurich Blue Adventurous Fund,Zurich Invest ICAV,Blue Adventurous,2022
Zurich Invest ICAV (BRY373),Zurich Blue Balanced Fund (BRY375),Carne Global Fund Managers (Ireland) Limited,2022-06-07,Offering Documents,No,11,BRY373,BRY375,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRY375&docType=OD,Zurich Blue Balanced Fund,Zurich Invest ICAV,Blue Balanced,2022
Zurich Invest ICAV (BRY373),Zurich Blue Cautious Fund (BRY376),Carne Global Fund Managers (Ireland) Limited,2022-06-07,Offering Documents,No,11,BRY373,BRY376,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRY376&docType=OD,Zurich Blue Cautious Fund,Zurich Invest ICAV,Blue Cautious,2022
Zurich Invest ICAV (BRY373),Zurich Blue Performance Fund (BRY377),Carne Global Fund Managers (Ireland) Limited,2022-06-07,Offering Documents,No,11,BRY373,BRY377,https://apps.sfc.hk/productlistWeb/searchProduct/getDocListNoDate.do?lang=EN&ceref=BRY377&docType=OD,Zurich Blue Performance Fund,Zurich Invest ICAV,Blue Performance,2022
